$F,0,"00:00:00","08:52:30","00:00:00","      "
$F,0,"00:00:00","08:52:31","00:00:00","      "
$F,0,"00:00:00","08:52:32","00:00:00","      "
$F,0,"00:00:00","08:52:33","00:00:00","      "
$F,0,"00:00:00","08:52:34","00:00:00","      "
$F,0,"00:00:00","08:52:35","00:00:00","      "
$F,0,"00:00:00","08:52:36","00:00:00","      "
$F,0,"00:00:00","08:52:37","00:00:00","      "
$F,0,"00:00:00","08:52:38","00:00:00","      "
$F,0,"00:00:00","08:52:39","00:00:00","      "
$F,0,"00:00:00","08:52:40","00:00:00","      "
$F,0,"00:00:00","08:52:41","00:00:00","      "
$F,0,"00:00:00","08:52:42","00:00:00","      "
$F,0,"00:00:00","08:52:43","00:00:00","      "
$F,0,"00:00:00","08:52:44","00:00:00","      "
$F,0,"00:00:00","08:52:45","00:00:00","      "
$F,0,"00:00:00","08:52:46","00:00:00","      "
$F,0,"00:00:00","08:52:47","00:00:00","      "
$F,0,"00:00:00","08:52:48","00:00:00","      "
$F,0,"00:00:00","08:52:49","00:00:00","      "
$F,0,"00:00:00","08:52:50","00:00:00","      "
$F,0,"00:00:00","08:52:51","00:00:00","      "
$F,0,"00:00:00","08:52:52","00:00:00","      "
$F,0,"00:00:00","08:52:53","00:00:00","      "
$F,0,"00:00:00","08:52:54","00:00:00","      "
$F,0,"00:00:00","08:52:55","00:00:00","      "
$F,0,"00:00:00","08:52:56","00:00:00","      "
$F,0,"00:00:00","08:52:57","00:00:00","      "
$F,0,"00:00:00","08:52:58","00:00:00","      "
$F,0,"00:00:00","08:52:59","00:00:00","      "
$F,0,"00:00:00","08:53:00","00:00:00","      "
$F,0,"00:00:00","08:53:01","00:00:00","      "
$F,0,"00:00:00","08:53:02","00:00:00","      "
$F,0,"00:00:00","08:53:03","00:00:00","      "
$F,0,"00:00:00","08:53:04","00:00:00","      "
$F,0,"00:00:00","08:53:05","00:00:00","      "
$F,0,"00:00:00","08:53:06","00:00:00","      "
$F,0,"00:00:00","08:53:07","00:00:00","      "
$F,0,"00:00:00","08:53:08","00:00:00","      "
$F,0,"00:00:00","08:53:09","00:00:00","      "
$F,0,"00:00:00","08:53:10","00:00:00","      "
$F,0,"00:00:00","08:53:11","00:00:00","      "
$F,0,"00:00:00","08:53:12","00:00:00","      "
$F,0,"00:00:00","08:53:13","00:00:00","      "
$F,0,"00:00:00","08:53:14","00:00:00","      "
$F,0,"00:00:00","08:53:15","00:00:00","      "
$F,0,"00:00:00","08:53:16","00:00:00","      "
$F,0,"00:00:00","08:53:17","00:00:00","      "
$F,0,"00:00:00","08:53:18","00:00:00","      "
$F,0,"00:00:00","08:53:19","00:00:00","      "
$F,0,"00:00:00","08:53:20","00:00:00","      "
$F,0,"00:00:00","08:53:21","00:00:00","      "
$F,0,"00:00:00","08:53:22","00:00:00","      "
$F,0,"00:00:00","08:53:23","00:00:00","      "
$F,0,"00:00:00","08:53:24","00:00:00","      "
$F,0,"00:00:00","08:53:25","00:00:00","      "
$F,0,"00:00:00","08:53:26","00:00:00","      "
$F,0,"00:00:00","08:53:27","00:00:00","      "
$F,0,"00:00:00","08:53:28","00:00:00","      "
$F,0,"00:00:00","08:53:29","00:00:00","      "
$F,0,"00:00:00","08:53:30","00:00:00","      "
$F,0,"00:00:00","08:53:31","00:00:00","      "
$F,0,"00:00:00","08:53:32","00:00:00","      "
$F,0,"00:00:00","08:53:33","00:00:00","      "
$F,0,"00:00:00","08:53:34","00:00:00","      "
$F,0,"00:00:00","08:53:35","00:00:00","      "
$F,0,"00:00:00","08:53:36","00:00:00","      "
$F,0,"00:00:00","08:53:37","00:00:00","      "
$F,0,"00:00:00","08:53:38","00:00:00","      "
$F,0,"00:00:00","08:53:39","00:00:00","      "
$F,0,"00:00:00","08:53:40","00:00:00","      "
$F,0,"00:00:00","08:53:41","00:00:00","      "
$F,0,"00:00:00","08:53:42","00:00:00","      "
$F,0,"00:00:00","08:53:43","00:00:00","      "
$F,0,"00:00:00","08:53:44","00:00:00","      "
$F,0,"00:00:00","08:53:45","00:00:00","      "
$F,0,"00:00:00","08:53:46","00:00:00","      "
$F,0,"00:00:00","08:53:47","00:00:00","      "
$F,0,"00:00:00","08:53:48","00:00:00","      "
$F,0,"00:00:00","08:53:49","00:00:00","      "
$F,0,"00:00:00","08:53:50","00:00:00","      "
$F,0,"00:00:00","08:53:51","00:00:00","      "
$F,0,"00:00:00","08:53:52","00:00:00","      "
$F,0,"00:00:00","08:53:53","00:00:00","      "
$F,0,"00:00:00","08:53:54","00:00:00","      "
$F,0,"00:00:00","08:53:55","00:00:00","      "
$F,0,"00:00:00","08:53:56","00:00:00","      "
$F,0,"00:00:00","08:53:57","00:00:00","      "
$F,0,"00:00:00","08:53:58","00:00:00","      "
$F,0,"00:00:00","08:53:59","00:00:00","      "
$F,0,"00:00:00","08:54:00","00:00:00","      "
$F,0,"00:00:00","08:54:01","00:00:00","      "
$F,0,"00:00:00","08:54:02","00:00:00","      "
$F,0,"00:00:00","08:54:03","00:00:00","      "
$F,0,"00:00:00","08:54:04","00:00:00","      "
$F,0,"00:00:00","08:54:05","00:00:00","      "
$F,0,"00:00:00","08:54:06","00:00:00","      "
$F,0,"00:00:00","08:54:07","00:00:00","      "
$F,0,"00:00:00","08:54:08","00:00:00","      "
$F,0,"00:00:00","08:54:09","00:00:00","      "
$F,0,"00:00:00","08:54:10","00:00:00","      "
$F,0,"00:00:00","08:54:11","00:00:00","      "
$F,0,"00:00:00","08:54:12","00:00:00","      "
$F,0,"00:00:00","08:54:13","00:00:00","      "
$F,0,"00:00:00","08:54:14","00:00:00","      "
$F,0,"00:00:00","08:54:15","00:00:00","      "
$F,0,"00:00:00","08:54:16","00:00:00","      "
$F,0,"00:00:00","08:54:17","00:00:00","      "
$F,0,"00:00:00","08:54:18","00:00:00","      "
$F,0,"00:00:00","08:54:19","00:00:00","      "
$F,0,"00:00:00","08:54:20","00:00:00","      "
$F,0,"00:00:00","08:54:21","00:00:00","      "
$F,0,"00:00:00","08:54:22","00:00:00","      "
$F,0,"00:00:00","08:54:23","00:00:00","      "
$F,0,"00:00:00","08:54:24","00:00:00","      "
$F,0,"00:00:00","08:54:25","00:00:00","      "
$F,0,"00:00:00","08:54:26","00:00:00","      "
$F,0,"00:00:00","08:54:27","00:00:00","      "
$F,0,"00:00:00","08:54:28","00:00:00","      "
$F,0,"00:00:00","08:54:29","00:00:00","      "
$F,0,"00:00:00","08:54:30","00:00:00","      "
$F,0,"00:00:00","08:54:31","00:00:00","      "
$F,0,"00:00:00","08:54:32","00:00:00","      "
$F,0,"00:00:00","08:54:33","00:00:00","      "
$F,0,"00:00:00","08:54:34","00:00:00","      "
$F,0,"00:00:00","08:54:35","00:00:00","      "
$F,0,"00:00:00","08:54:36","00:00:00","      "
$F,0,"00:00:00","08:54:37","00:00:00","      "
$F,0,"00:00:00","08:54:38","00:00:00","      "
$F,0,"00:00:00","08:54:39","00:00:00","      "
$F,0,"00:00:00","08:54:40","00:00:00","      "
$F,0,"00:00:00","08:54:41","00:00:00","      "
$F,0,"00:00:00","08:54:42","00:00:00","      "
$F,0,"00:00:00","08:54:43","00:00:00","      "
$F,0,"00:00:00","08:54:44","00:00:00","      "
$F,0,"00:00:00","08:54:45","00:00:00","      "
$F,0,"00:00:00","08:54:46","00:00:00","      "
$F,0,"00:00:00","08:54:47","00:00:00","      "
$F,0,"00:00:00","08:54:48","00:00:00","      "
$F,0,"00:00:00","08:54:49","00:00:00","      "
$F,0,"00:00:00","08:54:50","00:00:00","      "
$F,0,"00:00:00","08:54:51","00:00:00","      "
$F,0,"00:00:00","08:54:52","00:00:00","      "
$F,0,"00:00:00","08:54:53","00:00:00","      "
$F,0,"00:00:00","08:54:54","00:00:00","      "
$F,0,"00:00:00","08:54:55","00:00:00","      "
$F,0,"00:00:00","08:54:56","00:00:00","      "
$F,0,"00:00:00","08:54:57","00:00:00","      "
$F,0,"00:00:00","08:54:58","00:00:00","      "
$F,0,"00:00:00","08:54:59","00:00:00","      "
$F,0,"00:00:00","08:55:00","00:00:00","      "
$F,0,"00:00:00","08:55:01","00:00:00","      "
$F,0,"00:00:00","08:55:02","00:00:00","      "
$F,0,"00:00:00","08:55:03","00:00:00","      "
$F,0,"00:00:00","08:55:04","00:00:00","      "
$F,0,"00:00:00","08:55:05","00:00:00","      "
$F,0,"00:00:00","08:55:06","00:00:00","      "
$F,0,"00:00:00","08:55:07","00:00:00","      "
$F,0,"00:00:00","08:55:08","00:00:00","      "
$F,0,"00:00:00","08:55:09","00:00:00","      "
$F,0,"00:00:00","08:55:10","00:00:00","      "
$F,0,"00:00:00","08:55:11","00:00:00","      "
$F,0,"00:00:00","08:55:12","00:00:00","      "
$F,0,"00:00:00","08:55:13","00:00:00","      "
$F,0,"00:00:00","08:55:14","00:00:00","      "
$F,0,"00:00:00","08:55:15","00:00:00","      "
$F,0,"00:00:00","08:55:16","00:00:00","      "
$F,0,"00:00:00","08:55:17","00:00:00","      "
$F,0,"00:00:00","08:55:18","00:00:00","      "
$F,0,"00:00:00","08:55:19","00:00:00","      "
$F,0,"00:00:00","08:55:20","00:00:00","      "
$F,0,"00:00:00","08:55:21","00:00:00","      "
$F,0,"00:00:00","08:55:22","00:00:00","      "
$F,0,"00:00:00","08:55:23","00:00:00","      "
$F,0,"00:00:00","08:55:24","00:00:00","      "
$F,0,"00:00:00","08:55:25","00:00:00","      "
$F,0,"00:00:00","08:55:26","00:00:00","      "
$F,0,"00:00:00","08:55:27","00:00:00","      "
$F,0,"00:00:00","08:55:28","00:00:00","      "
$F,0,"00:00:00","08:55:29","00:00:00","      "
$F,0,"00:00:00","08:55:30","00:00:00","      "
$F,0,"00:00:00","08:55:31","00:00:00","      "
$F,0,"00:00:00","08:55:32","00:00:00","      "
$F,0,"00:00:00","08:55:33","00:00:00","      "
$F,0,"00:00:00","08:55:34","00:00:00","      "
$F,0,"00:00:00","08:55:35","00:00:00","      "
$F,0,"00:00:00","08:55:36","00:00:00","      "
$F,0,"00:00:00","08:55:37","00:00:00","      "
$F,0,"00:00:00","08:55:38","00:00:00","      "
$F,0,"00:00:00","08:55:39","00:00:00","      "
$F,0,"00:00:00","08:55:40","00:00:00","      "
$F,0,"00:00:00","08:55:41","00:00:00","      "
$F,0,"00:00:00","08:55:42","00:00:00","      "
$F,0,"00:00:00","08:55:43","00:00:00","      "
$F,0,"00:00:00","08:55:44","00:00:00","      "
$F,0,"00:00:00","08:55:45","00:00:00","      "
$F,0,"00:00:00","08:55:46","00:00:00","      "
$F,0,"00:00:00","08:55:47","00:00:00","      "
$F,0,"00:00:00","08:55:48","00:00:00","      "
$F,0,"00:00:00","08:55:49","00:00:00","      "
$F,0,"00:00:00","08:55:50","00:00:00","      "
$F,0,"00:00:00","08:55:51","00:00:00","      "
$F,0,"00:00:00","08:55:52","00:00:00","      "
$F,0,"00:00:00","08:55:53","00:00:00","      "
$F,0,"00:00:00","08:55:54","00:00:00","      "
$F,0,"00:00:00","08:55:55","00:00:00","      "
$F,0,"00:00:00","08:55:56","00:00:00","      "
$F,0,"00:00:00","08:55:57","00:00:00","      "
$F,0,"00:00:00","08:55:58","00:00:00","      "
$F,0,"00:00:00","08:55:59","00:00:00","      "
$F,0,"00:00:00","08:56:00","00:00:00","      "
$F,0,"00:00:00","08:56:01","00:00:00","      "
$F,0,"00:00:00","08:56:02","00:00:00","      "
$F,0,"00:00:00","08:56:03","00:00:00","      "
$F,0,"00:00:00","08:56:04","00:00:00","      "
$F,0,"00:00:00","08:56:05","00:00:00","      "
$F,0,"00:00:00","08:56:06","00:00:00","      "
$F,0,"00:00:00","08:56:07","00:00:00","      "
$F,0,"00:00:00","08:56:08","00:00:00","      "
$F,0,"00:00:00","08:56:09","00:00:00","      "
$F,0,"00:00:00","08:56:10","00:00:00","      "
$F,0,"00:00:00","08:56:11","00:00:00","      "
$F,0,"00:00:00","08:56:12","00:00:00","      "
$F,0,"00:00:00","08:56:13","00:00:00","      "
$F,0,"00:00:00","08:56:14","00:00:00","      "
$F,0,"00:00:00","08:56:15","00:00:00","      "
$F,0,"00:00:00","08:56:16","00:00:00","      "
$F,0,"00:00:00","08:56:17","00:00:00","      "
$F,0,"00:00:00","08:56:18","00:00:00","      "
$F,0,"00:00:00","08:56:19","00:00:00","      "
$F,0,"00:00:00","08:56:20","00:00:00","      "
$F,0,"00:00:00","08:56:21","00:00:00","      "
$I,"08:56:21","19 Oct 14"
$I,"08:56:21","19 Oct 14"
$I,"08:56:21","19 Oct 14"
$F,9999,"00:00:00","08:56:21","00:00:00","      "
$B,28,"Sunday Race2"
$E,"TRACKNAME","Watkins Glen Internation"
$E,"TRACKLENGTH","3.400"
$B,28,"Sunday Race2"
$E,"TRACKNAME","Watkins Glen Internation"
$E,"TRACKLENGTH","3.400"
$C,1,"B"
$A,"60","60",2091068,"Team Cardorks D","Fabian Berger","",1
$COMP,"60","60",1,"Team Cardorks D","Fabian Berger","",""
$A,"1","1",563178,"AER1","Joshua Hughes","",1
$COMP,"1","1",1,"AER1","Joshua Hughes","",""
$C,2,"C"
$A,"18","18",4417769,"Legendary racing","Graham Knight","",2
$COMP,"18","18",2,"Legendary racing","Graham Knight","",""
$C,3,"A"
$A,"24","24",3568627,"Rally Baby Tequila Petrol","Phil Ehlinger","",3
$COMP,"24","24",3,"Rally Baby Tequila Petrol","Phil Ehlinger","",""
$A,"27","27",1337466,"RPM Technik","William Middlebrook","",3
$COMP,"27","27",3,"RPM Technik","William Middlebrook","",""
$A,"34","34",106942,"TCP Racing","Harris Levitas","",2
$COMP,"34","34",2,"TCP Racing","Harris Levitas","",""
$A,"42","42",585497,"CD4","Jeff Kiersh","",1
$COMP,"42","42",1,"CD4","Jeff Kiersh","",""
$A,"56","56",377555,"Rabbit Pellets Racing 2","Matt Ivey","",1
$COMP,"56","56",1,"Rabbit Pellets Racing 2","Matt Ivey","",""
$A,"192","192",518695,"Wegoracing","Robert Turgeon","",3
$COMP,"192","192",3,"Wegoracing","Robert Turgeon","",""
$A,"74","74",811627,"Happy Moose Racing","Randy Pobst","",1
$COMP,"74","74",1,"Happy Moose Racing","Randy Pobst","",""
$A,"78","78",5417828,"Death Race","Jamie Lament","",1
$COMP,"78","78",1,"Death Race","Jamie Lament","",""
$A,"79","79",959341,"Grumpy Old Men","Nicolas Betegh","",1
$COMP,"79","79",1,"Grumpy Old Men","Nicolas Betegh","",""
$A,"87","87",2175322,"EconoMotorsports","David Weaver","",3
$COMP,"87","87",3,"EconoMotorsports","David Weaver","",""
$A,"89","89",3881318,"Rally Baby Art Car","Keith Oldt","",1
$COMP,"89","89",1,"Rally Baby Art Car","Keith Oldt","",""
$A,"114","114",462078,"RB Racing P&G Trading Co","Mignogna Vincent","",1
$COMP,"114","114",1,"RB Racing P&G Trading Co","Mignogna Vincent","",""
$A,"128","128",1414322,"Rabbit Pellets Racing 1","Craig Bentley","",2
$COMP,"128","128",2,"Rabbit Pellets Racing 1","Craig Bentley","",""
$A,"147","147",85656,"CrapCanRacing.com UFO","Anna Barton","",1
$COMP,"147","147",1,"CrapCanRacing.com UFO","Anna Barton","",""
$A,"47","47",9556356,"Team Foot Shoot","Bill Roche","",3
$COMP,"47","47",3,"Team Foot Shoot","Bill Roche","",""
$A,"155","155",2345804,"WE Racing","Paul Plemenos","",1
$COMP,"155","155",1,"WE Racing","Paul Plemenos","",""
$A,"181","181",8613810,"Schumacher Taxi Service","Rob Leone","",2
$COMP,"181","181",2,"Schumacher Taxi Service","Rob Leone","",""
$A,"215","215",940512,"Legendary Racing #2","Mike Mcclintock","",1
$COMP,"215","215",1,"Legendary Racing #2","Mike Mcclintock","",""
$A,"272","272",5505588,"Bull Flo Ed / Mancave","Ben Greisler","",3
$COMP,"272","272",3,"Bull Flo Ed / Mancave","Ben Greisler","",""
$A,"300","300",1401534,"EZ Riders","John Peruto, Esq.","",2
$COMP,"300","300",2,"EZ Riders","John Peruto, Esq.","",""
$A,"333","333",226484,"Free-Man Racing","Peter Freeman","",2
$COMP,"333","333",2,"Free-Man Racing","Peter Freeman","",""
$A,"387","387",1141352,"Road and Track and Friends","Jack Baruth","",3
$COMP,"387","387",3,"Road and Track and Friends","Jack Baruth","",""
$A,"508","508",1424709,"Massholes","Nick DeRosa","",3
$COMP,"508","508",3,"Massholes","Nick DeRosa","",""
$A,"509","509",765717,"Lockman / Duct Tape","Greg Lockman","",3
$COMP,"509","509",3,"Lockman / Duct Tape","Greg Lockman","",""
$A,"723","723",4291829,"Rally Baby Ebola","Carr Mike","",3
$COMP,"723","723",3,"Rally Baby Ebola","Carr Mike","",""
$A,"747","747",479539,"CrapCanRacing.com Big Red","Scott Barton","",3
$COMP,"747","747",3,"CrapCanRacing.com Big Red","Scott Barton","",""
$A,"901","901",1224883,"Cardorks Amtrak","Eugene McMurray","",3
$COMP,"901","901",3,"Cardorks Amtrak","Eugene McMurray","",""
$A,"36","36",1589671,"Venus Envy","Michele Ehlinger","",2
$COMP,"36","36",2,"Venus Envy","Michele Ehlinger","",""
$G,1,"60",,"00:00:00"
$G,2,"1",,"00:00:00"
$G,3,"18",,"00:00:00"
$G,4,"24",,"00:00:00"
$G,5,"27",,"00:00:00"
$G,6,"34",,"00:00:00"
$G,7,"42",,"00:00:00"
$G,8,"56",,"00:00:00"
$G,9,"192",,"00:00:00"
$G,10,"74",,"00:00:00"
$G,11,"78",,"00:00:00"
$G,12,"79",,"00:00:00"
$G,13,"87",,"00:00:00"
$G,14,"89",,"00:00:00"
$G,15,"114",,"00:00:00"
$G,16,"128",,"00:00:00"
$G,17,"147",,"00:00:00"
$G,18,"47",,"00:00:00"
$G,19,"155",,"00:00:00"
$G,20,"181",,"00:00:00"
$G,21,"215",,"00:00:00"
$G,22,"272",,"00:00:00"
$G,23,"300",,"00:00:00"
$G,24,"333",,"00:00:00"
$G,25,"387",,"00:00:00"
$G,26,"508",,"00:00:00"
$G,27,"509",,"00:00:00"
$G,28,"723",,"00:00:00"
$G,29,"747",,"00:00:00"
$G,30,"901",,"00:00:00"
$G,31,"36",,"00:00:00"
$H,1,"1",0,"00:00:00"
$H,2,"18",0,"00:00:00"
$H,3,"24",0,"00:00:00"
$H,4,"27",0,"00:00:00"
$H,5,"34",0,"00:00:00"
$H,6,"36",0,"00:00:00"
$H,7,"42",0,"00:00:00"
$H,8,"47",0,"00:00:00"
$H,9,"56",0,"00:00:00"
$H,10,"60",0,"00:00:00"
$H,11,"74",0,"00:00:00"
$H,12,"78",0,"00:00:00"
$H,13,"79",0,"00:00:00"
$H,14,"87",0,"00:00:00"
$H,15,"89",0,"00:00:00"
$H,16,"114",0,"00:00:00"
$H,17,"128",0,"00:00:00"
$H,18,"147",0,"00:00:00"
$H,19,"155",0,"00:00:00"
$H,20,"181",0,"00:00:00"
$H,21,"192",0,"00:00:00"
$H,22,"215",0,"00:00:00"
$H,23,"272",0,"00:00:00"
$H,24,"300",0,"00:00:00"
$H,25,"333",0,"00:00:00"
$H,26,"387",0,"00:00:00"
$H,27,"508",0,"00:00:00"
$H,28,"509",0,"00:00:00"
$H,29,"723",0,"00:00:00"
$H,30,"747",0,"00:00:00"
$H,31,"901",0,"00:00:00"
$F,9999,"00:00:00","08:56:22","00:00:00","      "
$F,9999,"00:00:00","08:56:23","00:00:00","      "
$F,9999,"00:00:00","08:56:24","00:00:00","      "
$F,9999,"00:00:00","08:56:25","00:00:00","      "
$F,9999,"00:00:00","08:56:26","00:00:00","      "
$F,9999,"00:00:00","08:56:27","00:00:00","      "
$F,9999,"00:00:00","08:56:28","00:00:00","      "
$F,9999,"00:00:00","08:56:29","00:00:00","      "
$F,9999,"00:00:00","08:56:30","00:00:00","      "
$F,9999,"00:00:00","08:56:31","00:00:00","      "
$F,9999,"00:00:00","08:56:32","00:00:00","      "
$F,9999,"00:00:00","08:56:33","00:00:00","      "
$F,9999,"00:00:00","08:56:34","00:00:00","      "
$F,9999,"00:00:00","08:56:35","00:00:00","      "
$F,9999,"00:00:00","08:56:36","00:00:00","      "
$F,9999,"00:00:00","08:56:37","00:00:00","      "
$F,9999,"00:00:00","08:56:38","00:00:00","      "
$F,9999,"00:00:00","08:56:39","00:00:00","      "
$F,9999,"00:00:00","08:56:40","00:00:00","      "
$F,9999,"00:00:00","08:56:41","00:00:00","      "
$F,9999,"00:00:00","08:56:42","00:00:00","      "
$F,9999,"00:00:00","08:56:43","00:00:00","      "
$F,9999,"00:00:00","08:56:44","00:00:00","      "
$F,9999,"00:00:00","08:56:45","00:00:00","      "
$F,9999,"00:00:00","08:56:46","00:00:00","      "
$F,9999,"00:00:00","08:56:47","00:00:00","      "
$F,9999,"00:00:00","08:56:48","00:00:00","      "
$F,9999,"00:00:00","08:56:49","00:00:00","      "
$F,9999,"00:00:00","08:56:50","00:00:00","      "
$F,9999,"00:00:00","08:56:51","00:00:00","      "
$F,9999,"00:00:00","08:56:52","00:00:00","      "
$F,9999,"00:00:00","08:56:53","00:00:00","      "
$F,9999,"00:00:00","08:56:54","00:00:00","      "
$F,9999,"00:00:00","08:56:55","00:00:00","      "
$F,9999,"00:00:00","08:56:56","00:00:00","      "
$F,9999,"00:00:00","08:56:57","00:00:00","      "
$F,9999,"00:00:00","08:56:58","00:00:00","      "
$F,9999,"00:00:00","08:56:59","00:00:00","      "
$F,9999,"00:00:00","08:57:00","00:00:00","      "
$F,9999,"00:00:00","08:57:01","00:00:00","      "
$F,9999,"00:00:00","08:57:02","00:00:00","      "
$F,9999,"00:00:00","08:57:03","00:00:00","      "
$F,9999,"00:00:00","08:57:04","00:00:00","      "
$B,95,"Sunday Race2"
$F,0,"00:00:00","08:57:04","00:00:00","      "
$F,0,"00:00:00","08:57:05","00:00:00","      "
$F,0,"00:00:00","08:57:06","00:00:00","      "
$F,0,"00:00:00","08:57:07","00:00:00","      "
$F,0,"00:00:00","08:57:08","00:00:00","      "
$F,0,"00:00:00","08:57:09","00:00:00","      "
$F,0,"00:00:00","08:57:10","00:00:00","      "
$F,0,"00:00:00","08:57:11","00:00:00","      "
$F,0,"00:00:00","08:57:12","00:00:00","      "
$F,0,"00:00:00","08:57:13","00:00:00","      "
$I,"08:57:13","19 Oct 14"
$I,"08:57:13","19 Oct 14"
$I,"08:57:13","19 Oct 14"
$F,9999,"00:00:00","08:57:13","00:00:00","      "
$B,28,"Sunday Race2"
$E,"TRACKNAME","Watkins Glen Internation"
$E,"TRACKLENGTH","3.400"
$B,28,"Sunday Race2"
$E,"TRACKNAME","Watkins Glen Internation"
$E,"TRACKLENGTH","3.400"
$C,1,"B"
$A,"60","60",2091068,"Team Cardorks D","Fabian Berger","",1
$COMP,"60","60",1,"Team Cardorks D","Fabian Berger","",""
$A,"1","1",563178,"AER1","Joshua Hughes","",1
$COMP,"1","1",1,"AER1","Joshua Hughes","",""
$C,2,"C"
$A,"18","18",4417769,"Legendary racing","Graham Knight","",2
$COMP,"18","18",2,"Legendary racing","Graham Knight","",""
$C,3,"A"
$A,"24","24",3568627,"Rally Baby Tequila Petrol","Phil Ehlinger","",3
$COMP,"24","24",3,"Rally Baby Tequila Petrol","Phil Ehlinger","",""
$A,"27","27",1337466,"RPM Technik","William Middlebrook","",3
$COMP,"27","27",3,"RPM Technik","William Middlebrook","",""
$A,"34","34",106942,"TCP Racing","Harris Levitas","",2
$COMP,"34","34",2,"TCP Racing","Harris Levitas","",""
$A,"42","42",585497,"CD4","Jeff Kiersh","",1
$COMP,"42","42",1,"CD4","Jeff Kiersh","",""
$A,"56","56",377555,"Rabbit Pellets Racing 2","Matt Ivey","",1
$COMP,"56","56",1,"Rabbit Pellets Racing 2","Matt Ivey","",""
$A,"192","192",518695,"Wegoracing","Robert Turgeon","",3
$COMP,"192","192",3,"Wegoracing","Robert Turgeon","",""
$A,"74","74",811627,"Happy Moose Racing","Randy Pobst","",1
$COMP,"74","74",1,"Happy Moose Racing","Randy Pobst","",""
$A,"78","78",5417828,"Death Race","Jamie Lament","",1
$COMP,"78","78",1,"Death Race","Jamie Lament","",""
$A,"79","79",959341,"Grumpy Old Men","Nicolas Betegh","",1
$COMP,"79","79",1,"Grumpy Old Men","Nicolas Betegh","",""
$A,"87","87",2175322,"EconoMotorsports","David Weaver","",3
$COMP,"87","87",3,"EconoMotorsports","David Weaver","",""
$A,"89","89",3881318,"Rally Baby Art Car","Keith Oldt","",1
$COMP,"89","89",1,"Rally Baby Art Car","Keith Oldt","",""
$A,"114","114",462078,"RB Racing P&G Trading Co","Mignogna Vincent","",1
$COMP,"114","114",1,"RB Racing P&G Trading Co","Mignogna Vincent","",""
$A,"128","128",1414322,"Rabbit Pellets Racing 1","Craig Bentley","",2
$COMP,"128","128",2,"Rabbit Pellets Racing 1","Craig Bentley","",""
$A,"147","147",85656,"CrapCanRacing.com UFO","Anna Barton","",1
$COMP,"147","147",1,"CrapCanRacing.com UFO","Anna Barton","",""
$A,"47","47",9556356,"Team Foot Shoot","Bill Roche","",3
$COMP,"47","47",3,"Team Foot Shoot","Bill Roche","",""
$A,"155","155",2345804,"WE Racing","Paul Plemenos","",1
$COMP,"155","155",1,"WE Racing","Paul Plemenos","",""
$A,"181","181",8613810,"Schumacher Taxi Service","Rob Leone","",2
$COMP,"181","181",2,"Schumacher Taxi Service","Rob Leone","",""
$A,"215","215",940512,"Legendary Racing #2","Mike Mcclintock","",1
$COMP,"215","215",1,"Legendary Racing #2","Mike Mcclintock","",""
$A,"272","272",5505588,"Bull Flo Ed / Mancave","Ben Greisler","",3
$COMP,"272","272",3,"Bull Flo Ed / Mancave","Ben Greisler","",""
$A,"300","300",1401534,"EZ Riders","John Peruto, Esq.","",2
$COMP,"300","300",2,"EZ Riders","John Peruto, Esq.","",""
$A,"333","333",226484,"Free-Man Racing","Peter Freeman","",2
$COMP,"333","333",2,"Free-Man Racing","Peter Freeman","",""
$A,"387","387",1141352,"Road and Track and Friends","Jack Baruth","",3
$COMP,"387","387",3,"Road and Track and Friends","Jack Baruth","",""
$A,"508","508",1424709,"Massholes","Nick DeRosa","",3
$COMP,"508","508",3,"Massholes","Nick DeRosa","",""
$A,"509","509",765717,"Lockman / Duct Tape","Greg Lockman","",3
$COMP,"509","509",3,"Lockman / Duct Tape","Greg Lockman","",""
$A,"723","723",4291829,"Rally Baby Ebola","Carr Mike","",3
$COMP,"723","723",3,"Rally Baby Ebola","Carr Mike","",""
$A,"747","747",479539,"CrapCanRacing.com Big Red","Scott Barton","",3
$COMP,"747","747",3,"CrapCanRacing.com Big Red","Scott Barton","",""
$A,"901","901",1224883,"Cardorks Amtrak","Eugene McMurray","",3
$COMP,"901","901",3,"Cardorks Amtrak","Eugene McMurray","",""
$A,"36","36",1589671,"Venus Envy","Michele Ehlinger","",2
$COMP,"36","36",2,"Venus Envy","Michele Ehlinger","",""
$G,1,"60",,"00:00:00"
$G,2,"1",,"00:00:00"
$G,3,"18",,"00:00:00"
$G,4,"24",,"00:00:00"
$G,5,"27",,"00:00:00"
$G,6,"34",,"00:00:00"
$G,7,"42",,"00:00:00"
$G,8,"56",,"00:00:00"
$G,9,"192",,"00:00:00"
$G,10,"74",,"00:00:00"
$G,11,"78",,"00:00:00"
$G,12,"79",,"00:00:00"
$G,13,"87",,"00:00:00"
$G,14,"89",,"00:00:00"
$G,15,"114",,"00:00:00"
$G,16,"128",,"00:00:00"
$G,17,"147",,"00:00:00"
$G,18,"47",,"00:00:00"
$G,19,"155",,"00:00:00"
$G,20,"181",,"00:00:00"
$G,21,"215",,"00:00:00"
$G,22,"272",,"00:00:00"
$G,23,"300",,"00:00:00"
$G,24,"333",,"00:00:00"
$G,25,"387",,"00:00:00"
$G,26,"508",,"00:00:00"
$G,27,"509",,"00:00:00"
$G,28,"723",,"00:00:00"
$G,29,"747",,"00:00:00"
